DATAFLOW,LAST UPDATE,freq,coicop18,statinfo,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2008,118.74,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2009,116.73,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2010,116.83,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2011,117.67,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2012,121.83,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2013,122.50,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2014,124.71,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2015,128.92,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2016,129.76,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2017,131.34,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2018,130.10,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2019,126.27,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2020,118.89,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2021,131.43,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2022,123.85,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2023,131.00,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2024,115.00,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2025,118.95,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2026,123.29,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area - 19 countries  (2015-2022),2001,144.97,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area - 19 countries  (2015-2022),2002,143.15,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area - 19 countries  (2015-2022),2003,140.82,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area - 19 countries  (2015-2022),2004,141.88,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area - 19 countries  (2015-2022),2005,139.07,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area - 19 countries  (2015-2022),2006,134.47,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area - 19 countries  (2015-2022),2007,129.58,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area - 19 countries  (2015-2022),2008,119.48,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area - 19 countries  (2015-2022),2009,116.75,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area - 19 countries  (2015-2022),2010,116.94,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area - 19 countries  (2015-2022),2011,117.94,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area - 19 countries  (2015-2022),2012,122.11,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area - 19 countries  (2015-2022),2013,122.76,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area - 19 countries  (2015-2022),2014,124.78,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area - 19 countries  (2015-2022),2015,128.92,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area - 19 countries  (2015-2022),2016,129.76,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area - 19 countries  (2015-2022),2017,131.34,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area - 19 countries  (2015-2022),2018,130.10,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area - 19 countries  (2015-2022),2019,126.27,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area - 19 countries  (2015-2022),2020,118.89,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area - 19 countries  (2015-2022),2021,131.43,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area - 19 countries  (2015-2022),2022,123.85,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area - 19 countries  (2015-2022),2023,130.66,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area - 19 countries  (2015-2022),2024,114.56,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area - 19 countries  (2015-2022),2025,118.51,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area - 19 countries  (2015-2022),2026,122.68,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area – 20 countries (2023-2025),2001,144.90,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area – 20 countries (2023-2025),2002,143.12,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area – 20 countries (2023-2025),2003,140.79,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area – 20 countries (2023-2025),2004,141.84,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area – 20 countries (2023-2025),2005,139.05,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area – 20 countries (2023-2025),2006,134.48,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area – 20 countries (2023-2025),2007,129.64,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area – 20 countries (2023-2025),2008,119.58,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area – 20 countries (2023-2025),2009,116.91,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area – 20 countries (2023-2025),2010,117.16,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area – 20 countries (2023-2025),2011,118.19,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area – 20 countries (2023-2025),2012,122.38,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area – 20 countries (2023-2025),2013,123.19,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area – 20 countries (2023-2025),2014,125.17,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area – 20 countries (2023-2025),2015,129.30,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area – 20 countries (2023-2025),2016,129.74,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area – 20 countries (2023-2025),2017,131.30,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area – 20 countries (2023-2025),2018,130.06,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area – 20 countries (2023-2025),2019,126.24,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area – 20 countries (2023-2025),2020,118.96,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area – 20 countries (2023-2025),2021,131.47,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area – 20 countries (2023-2025),2022,123.87,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area – 20 countries (2023-2025),2023,131.00,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area – 20 countries (2023-2025),2024,115.00,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area – 20 countries (2023-2025),2025,118.95,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area – 20 countries (2023-2025),2026,122.99,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area – 21 countries (from 2026),2001,145.02,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area – 21 countries (from 2026),2002,143.23,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area – 21 countries (from 2026),2003,140.93,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area – 21 countries (from 2026),2004,142.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area – 21 countries (from 2026),2005,139.19,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area – 21 countries (from 2026),2006,134.61,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area – 21 countries (from 2026),2007,129.75,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area – 21 countries (from 2026),2008,119.72,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area – 21 countries (from 2026),2009,117.08,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area – 21 countries (from 2026),2010,117.32,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area – 21 countries (from 2026),2011,118.40,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area – 21 countries (from 2026),2012,122.56,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area – 21 countries (from 2026),2013,123.43,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area – 21 countries (from 2026),2014,125.34,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area – 21 countries (from 2026),2015,129.44,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area – 21 countries (from 2026),2016,129.87,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area – 21 countries (from 2026),2017,131.42,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area – 21 countries (from 2026),2018,130.24,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area – 21 countries (from 2026),2019,126.45,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area – 21 countries (from 2026),2020,119.22,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area – 21 countries (from 2026),2021,131.78,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area – 21 countries (from 2026),2022,124.27,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area – 21 countries (from 2026),2023,131.32,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area – 21 countries (from 2026),2024,115.48,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area – 21 countries (from 2026),2025,119.22,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Euro area – 21 countries (from 2026),2026,123.29,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Estonia,2001,86.75,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Estonia,2002,92.43,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Estonia,2003,97.01,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Estonia,2004,97.86,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Estonia,2005,84.77,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Estonia,2006,81.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Estonia,2007,78.02,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Estonia,2008,80.76,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Estonia,2009,96.70,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Estonia,2010,97.74,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Estonia,2011,104.81,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Estonia,2012,107.61,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Estonia,2013,106.62,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Estonia,2014,109.56,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Estonia,2015,108.01,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Estonia,2016,78.38,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Estonia,2017,88.02,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Estonia,2018,83.73,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Estonia,2019,86.60,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Estonia,2020,79.44,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Estonia,2021,90.76,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Estonia,2022,117.34,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Estonia,2023,116.73,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Estonia,2024,54.94,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Estonia,2025,54.30,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Estonia,2026,52.16,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2001,128.80,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2002,128.40,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2003,125.68,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2004,130.02,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2005,128.40,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2006,124.71,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2007,122.20,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2008,115.68,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2009,114.87,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2010,114.37,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2011,114.73,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2012,118.77,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2013,119.21,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2014,120.97,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2015,123.59,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2016,123.18,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Greece,2001,120.48,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Greece,2002,124.42,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Greece,2003,121.73,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Greece,2004,121.20,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Greece,2005,119.76,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Greece,2006,119.72,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Greece,2007,136.44,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Greece,2008,139.48,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Greece,2009,138.50,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Greece,2010,102.62,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Greece,2011,98.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Greece,2012,111.11,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Greece,2013,86.13,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Greece,2014,102.33,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Greece,2015,113.73,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Greece,2016,96.62,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Greece,2017,115.28,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Greece,2018,111.71,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Greece,2019,116.14,,
