"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NLD","Netherlands","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1999","1999","PC","Percentage","0","Units",,,2.207117,,
"NLD","Netherlands","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2000","2000","PC","Percentage","0","Units",,,3.232099,,
"NLD","Netherlands","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2001","2001","PC","Percentage","0","Units",,,1.010131,,
"NLD","Netherlands","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2002","2002","PC","Percentage","0","Units",,,0.729895,,
"NLD","Netherlands","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2003","2003","PC","Percentage","0","Units",,,1.320404,,
"NLD","Netherlands","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2004","2004","PC","Percentage","0","Units",,,1.724666,,
"NLD","Netherlands","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2005","2005","PC","Percentage","0","Units",,,2.387927,,
"NLD","Netherlands","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2006","2006","PC","Percentage","0","Units",,,1.487344,,
"NLD","Netherlands","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2007","2007","PC","Percentage","0","Units",,,0.893447,,
"NLD","Netherlands","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2008","2008","PC","Percentage","0","Units",,,0.574105,,
"NLD","Netherlands","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2009","2009","PC","Percentage","0","Units",,,-2.255694,,
"NLD","Netherlands","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2010","2010","PC","Percentage","0","Units",,,2.065094,,
"NLD","Netherlands","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2011","2011","PC","Percentage","0","Units",,,0.64084,,
"NLD","Netherlands","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2012","2012","PC","Percentage","0","Units",,,-0.148846,,
"NLD","Netherlands","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2013","2013","PC","Percentage","0","Units",,,0.759906,,
"NLD","Netherlands","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2014","2014","PC","Percentage","0","Units",,,0.740464,,
"NLD","Netherlands","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2015","2015","PC","Percentage","0","Units",,,0.982921,,
"NLD","Netherlands","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2016","2016","PC","Percentage","0","Units",,,-0.155939,,
"NLD","Netherlands","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2017","2017","PC","Percentage","0","Units",,,0.543902,,
"NLD","Netherlands","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2018","2018","PC","Percentage","0","Units",,,-0.32107,,
"NLD","Netherlands","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2019","2019","PC","Percentage","0","Units",,,-0.669236,,
"NLD","Netherlands","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2020","2020","PC","Percentage","0","Units",,,0.145505,,
"NLD","Netherlands","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2021","2021","PC","Percentage","0","Units",,,2.778039,,
"NLD","Netherlands","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2022","2022","PC","Percentage","0","Units",,,0.378636,,
"SVK","Slovak Republic","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1996","1996","PC","Percentage","0","Units",,,6.361018,,
"SVK","Slovak Republic","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1997","1997","PC","Percentage","0","Units",,,6.424158,,
"SVK","Slovak Republic","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1998","1998","PC","Percentage","0","Units",,,5.036304,,
"SVK","Slovak Republic","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1999","1999","PC","Percentage","0","Units",,,2.80775,,
"SVK","Slovak Republic","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2000","2000","PC","Percentage","0","Units",,,3.218074,,
"SVK","Slovak Republic","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2001","2001","PC","Percentage","0","Units",,,3.510397,,
"SVK","Slovak Republic","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2002","2002","PC","Percentage","0","Units",,,7.189581,,
"SVK","Slovak Republic","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2003","2003","PC","Percentage","0","Units",,,7.843854,,
"SVK","Slovak Republic","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2004","2004","PC","Percentage","0","Units",,,2.83032,,
"SVK","Slovak Republic","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2005","2005","PC","Percentage","0","Units",,,3.299509,,
"SVK","Slovak Republic","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2006","2006","PC","Percentage","0","Units",,,5.983527,,
"SVK","Slovak Republic","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2007","2007","PC","Percentage","0","Units",,,7.547392,,
"SVK","Slovak Republic","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2008","2008","PC","Percentage","0","Units",,,2.155217,,
"SVK","Slovak Republic","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2009","2009","PC","Percentage","0","Units",,,-2.863061,,
"SVK","Slovak Republic","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2010","2010","PC","Percentage","0","Units",,,6.867001,,
"SVK","Slovak Republic","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2011","2011","PC","Percentage","0","Units",,,1.564829,,
"SVK","Slovak Republic","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2012","2012","PC","Percentage","0","Units",,,1.49218,,
"SVK","Slovak Republic","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2013","2013","PC","Percentage","0","Units",,,2.419105,,
"SVK","Slovak Republic","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2014","2014","PC","Percentage","0","Units",,,1.960463,,
"SVK","Slovak Republic","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2015","2015","PC","Percentage","0","Units",,,3.453354,,
"SVK","Slovak Republic","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2016","2016","PC","Percentage","0","Units",,,0.379876,,
"SVK","Slovak Republic","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2017","2017","PC","Percentage","0","Units",,,2.257425,,
"SVK","Slovak Republic","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2018","2018","PC","Percentage","0","Units",,,2.572239,,
"SVK","Slovak Republic","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2019","2019","PC","Percentage","0","Units",,,2.16687,,
"SVK","Slovak Republic","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2020","2020","PC","Percentage","0","Units",,,6.044079,,
"SVK","Slovak Republic","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2021","2021","PC","Percentage","0","Units",,,4.657856,,
"SVK","Slovak Republic","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2022","2022","PC","Percentage","0","Units",,,-2.415874,,
"EST","Estonia","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2001","2001","PC","Percentage","0","Units",,,5.803975,,
"EST","Estonia","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2002","2002","PC","Percentage","0","Units",,,6.670752,,
"EST","Estonia","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2003","2003","PC","Percentage","0","Units",,,5.044212,,
"EST","Estonia","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2004","2004","PC","Percentage","0","Units",,,6.793501,,
"EST","Estonia","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2005","2005","PC","Percentage","0","Units",,,5.925236,,
"EST","Estonia","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2006","2006","PC","Percentage","0","Units",,,5.041183,,
"EST","Estonia","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2007","2007","PC","Percentage","0","Units",,,7.513128,,
"EST","Estonia","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2008","2008","PC","Percentage","0","Units",,,-3.456144,,
"EST","Estonia","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2009","2009","PC","Percentage","0","Units",,,2.106579,,
"EST","Estonia","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2010","2010","PC","Percentage","0","Units",,,5.324402,,
"EST","Estonia","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2011","2011","PC","Percentage","0","Units",,,-1.647492,,
"EST","Estonia","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2012","2012","PC","Percentage","0","Units",,,3.36296,,
"EST","Estonia","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2013","2013","PC","Percentage","0","Units",,,1.27473,,
"EST","Estonia","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2014","2014","PC","Percentage","0","Units",,,2.581255,,
"EST","Estonia","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2015","2015","PC","Percentage","0","Units",,,-0.574239,,
"EST","Estonia","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2016","2016","PC","Percentage","0","Units",,,2.659699,,
"EST","Estonia","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2017","2017","PC","Percentage","0","Units",,,2.939183,,
"EST","Estonia","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2018","2018","PC","Percentage","0","Units",,,6.509118,,
"EST","Estonia","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2019","2019","PC","Percentage","0","Units",,,3.215886,,
"EST","Estonia","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2020","2020","PC","Percentage","0","Units",,,5.78197,,
"EST","Estonia","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2021","2021","PC","Percentage","0","Units",,,-0.067809,,
"EST","Estonia","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2022","2022","PC","Percentage","0","Units",,,-5.795423,,
"NOR","Norway","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1971","1971","PC","Percentage","0","Units",,,5.96067,,
"NOR","Norway","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1972","1972","PC","Percentage","0","Units",,,6.050814,,
"NOR","Norway","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1973","1973","PC","Percentage","0","Units",,,4.640257,,
"NOR","Norway","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1974","1974","PC","Percentage","0","Units",,,3.744658,,
"NOR","Norway","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1975","1975","PC","Percentage","0","Units",,,4.133832,,
"NOR","Norway","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1976","1976","PC","Percentage","0","Units",,,5.539326,,
"NOR","Norway","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1977","1977","PC","Percentage","0","Units",,,3.42645,,
"NOR","Norway","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1978","1978","PC","Percentage","0","Units",,,4.3598,,
"NOR","Norway","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1979","1979","PC","Percentage","0","Units",,,4.372506,,
"NOR","Norway","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1980","1980","PC","Percentage","0","Units",,,2.051672,,
"NOR","Norway","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1981","1981","PC","Percentage","0","Units",,,0.867898,,
"NOR","Norway","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1982","1982","PC","Percentage","0","Units",,,0.894765,,
"NOR","Norway","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1983","1983","PC","Percentage","0","Units",,,4.626926,,
"NOR","Norway","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1984","1984","PC","Percentage","0","Units",,,5.597971,,
"NOR","Norway","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1985","1985","PC","Percentage","0","Units",,,3.106578,,
"NOR","Norway","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1986","1986","PC","Percentage","0","Units",,,1.017443,,
"NOR","Norway","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1987","1987","PC","Percentage","0","Units",,,1.468029,,
"NOR","Norway","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1988","1988","PC","Percentage","0","Units",,,0.088068,,
"NOR","Norway","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1989","1989","PC","Percentage","0","Units",,,4.199772,,
"NOR","Norway","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1990","1990","PC","Percentage","0","Units",,,3.366079,,
"NOR","Norway","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1991","1991","PC","Percentage","0","Units",,,4.24384,,
"NOR","Norway","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1992","1992","PC","Percentage","0","Units",,,3.130958,,
"NOR","Norway","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1993","1993","PC","Percentage","0","Units",,,2.272511,,
"NOR","Norway","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1994","1994","PC","Percentage","0","Units",,,3.730191,,
"NOR","Norway","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1995","1995","PC","Percentage","0","Units",,,3.121707,,
"NOR","Norway","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1996","1996","PC","Percentage","0","Units",,,3.242786,,
"NOR","Norway","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1997","1997","PC","Percentage","0","Units",,,2.572584,,
"NOR","Norway","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1998","1998","PC","Percentage","0","Units",,,0.120391,,
"NOR","Norway","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1999","1999","PC","Percentage","0","Units",,,1.224474,,
"NOR","Norway","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2000","2000","PC","Percentage","0","Units",,,3.935407,,
"NOR","Norway","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2001","2001","PC","Percentage","0","Units",,,3.706887,,
